line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount,customer_id,store_id,transaction_date,total_amount,customer_phone_x,product_name,product_category,unit_price,current_stock_level,first_name,email,loyalty_status,total_loyalty_points,last_purchase_date,segment_id,customer_phone_y,customer_since,store_name,store_city,store_region,opening_date,promotion_name,start_date,end_date,discount_percentage,applicable_category
96,TXN100031,18,2.0,2,575.94,93.0,5,2026-02-02 08:11:01.544801,2481.35,7717375354,Process,Beauty,287.97,811,Andrew,hughesjill@example.com,Gold,2735.0,2026-01-20,HS,1201197950.0,2022-05-07,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
97,TXN100031,11,,1,1900.33,93.0,5,2026-02-02 08:11:01.544801,2481.35,7717375354,Tough,Home,1900.33,315,Andrew,hughesjill@example.com,Gold,2735.0,2026-01-20,HS,1201197950.0,2022-05-07,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
98,TXN100032,21,,4,7292.68,16.0,2,2026-01-31 08:11:01.544855,3332.78,3771825641,Draw,Apparel,1823.17,783,Joshua,anita78@example.com,Bronze,197.0,2026-01-27,AR,453660438.0,2023-05-31,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
99,TXN100032,10,,2,353.7,16.0,2,2026-01-31 08:11:01.544855,3332.78,3771825641,Without,Beauty,176.85,721,Joshua,anita78@example.com,Bronze,197.0,2026-01-27,AR,453660438.0,2023-05-31,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
100,TXN100032,15,,4,961.84,16.0,2,2026-01-31 08:11:01.544855,3332.78,3771825641,Tell,Home,240.46,357,Joshua,anita78@example.com,Bronze,197.0,2026-01-27,AR,453660438.0,2023-05-31,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
101,TXN100032,26,,3,3348.27,16.0,2,2026-01-31 08:11:01.544855,3332.78,3771825641,Well,Grocery,1116.09,176,Joshua,anita78@example.com,Bronze,197.0,2026-01-27,AR,453660438.0,2023-05-31,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
102,TXN100032,11,,4,7601.32,16.0,2,2026-01-31 08:11:01.544855,3332.78,3771825641,Tough,Home,1900.33,315,Joshua,anita78@example.com,Bronze,197.0,2026-01-27,AR,453660438.0,2023-05-31,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
103,TXN100033,19,,2,2031.18,67.0,2,2026-02-01 08:11:01.544908,4374.92,2346266520,Security,Electronics,1015.59,941,Peter,brittneydavis@example.net,Silver,4199.0,2025-12-20,AR,3241595890.0,2023-10-01,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
104,TXN100034,10,,4,707.4,91.0,3,2026-01-28 08:11:01.544962,1627.41,9769415897,Without,Beauty,176.85,721,Kylie,elizabeth92@example.net,Gold,4735.0,2026-01-30,AR,1149364463.0,2022-08-06,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
105,TXN100034,11,,3,5700.99,91.0,3,2026-01-28 08:11:01.544962,1627.41,9769415897,Tough,Home,1900.33,315,Kylie,elizabeth92@example.net,Gold,4735.0,2026-01-30,AR,1149364463.0,2022-08-06,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
106,TXN100035,20,4.0,2,234.12,115.0,2,2026-02-03 08:11:01.545013,2636.12,3602251807,Standard,Home,117.06,236,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
107,TXN100035,16,,2,2768.5,115.0,2,2026-02-03 08:11:01.545013,2636.12,3602251807,Summer,Apparel,1384.25,898,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
108,TXN100036,17,,2,1816.6,43.0,5,2026-02-01 08:11:01.545066,203.07,5437607517,Ask,Home,908.3,72,John,bethrobinson@example.com,Bronze,3369.0,2025-12-28,AR,1786224232.0,2021-12-05,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
109,TXN100036,26,,3,3348.27,43.0,5,2026-02-01 08:11:01.545066,203.07,5437607517,Well,Grocery,1116.09,176,John,bethrobinson@example.com,Bronze,3369.0,2025-12-28,AR,1786224232.0,2021-12-05,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
110,TXN100036,22,,2,1109.24,43.0,5,2026-02-01 08:11:01.545066,203.07,5437607517,Raise,Beauty,554.62,207,John,bethrobinson@example.com,Bronze,3369.0,2025-12-28,AR,1786224232.0,2021-12-05,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
111,TXN100036,16,,3,4152.75,43.0,5,2026-02-01 08:11:01.545066,203.07,5437607517,Summer,Apparel,1384.25,898,John,bethrobinson@example.com,Bronze,3369.0,2025-12-28,AR,1786224232.0,2021-12-05,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
112,TXN100036,23,,3,4025.76,43.0,5,2026-02-01 08:11:01.545066,203.07,5437607517,Process,Home,1341.92,399,John,bethrobinson@example.com,Bronze,3369.0,2025-12-28,AR,1786224232.0,2021-12-05,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
118,TXN100038,23,,1,1341.92,115.0,5,2026-02-01 08:11:01.545169,253.92,1523667157,Process,Home,1341.92,399,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
119,TXN100038,21,2.0,2,3646.34,115.0,5,2026-02-01 08:11:01.545169,253.92,1523667157,Draw,Apparel,1823.17,783,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
120,TXN100038,2,,3,2818.02,115.0,5,2026-02-01 08:11:01.545169,253.92,1523667157,Throughout,Beauty,939.34,289,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
121,TXN100038,19,2.0,4,4062.36,115.0,5,2026-02-01 08:11:01.545169,253.92,1523667157,Security,Electronics,1015.59,941,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
122,TXN100039,16,,4,5537.0,35.0,2,2026-01-28 08:11:01.545220,3377.99,493551211,Summer,Apparel,1384.25,898,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
123,TXN100040,28,,3,5822.07,31.0,2,2026-02-03 08:11:01.545283,3944.64,8431570434,Loss,Apparel,1940.69,832,James,iproctor@example.com,Bronze,3219.0,2026-01-26,AR,100711157.0,2024-03-27,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
124,TXN100040,26,,1,1116.09,31.0,2,2026-02-03 08:11:01.545283,3944.64,8431570434,Well,Grocery,1116.09,176,James,iproctor@example.com,Bronze,3219.0,2026-01-26,AR,100711157.0,2024-03-27,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
125,TXN100041,22,,2,1109.24,12.0,4,2026-01-28 08:11:01.545336,3329.02,7999857512,Raise,Beauty,554.62,207,Juan,steven18@example.org,Bronze,766.0,2026-01-25,HS,9095377183.0,2024-12-20,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
126,TXN100041,24,,2,1315.68,12.0,4,2026-01-28 08:11:01.545336,3329.02,7999857512,Technology,Electronics,657.84,512,Juan,steven18@example.org,Bronze,766.0,2026-01-25,HS,9095377183.0,2024-12-20,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
127,TXN100042,7,,2,281.16,110.0,1,2026-02-04 08:11:01.545390,3672.47,7150539859,Later,Grocery,140.58,481,Dale,brandybaker@example.net,Silver,4754.0,2026-01-02,HS,9985164957.0,2021-11-03,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
128,TXN100043,9,,4,1530.08,51.0,1,2026-02-01 08:11:01.545442,3668.25,8636118409,Little,Grocery,382.52,271,Leslie,whitetammy@example.com,Gold,4548.0,2026-01-20,AR,5593780907.0,2025-07-31,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
129,TXN100043,10,,4,707.4,51.0,1,2026-02-01 08:11:01.545442,3668.25,8636118409,Without,Beauty,176.85,721,Leslie,whitetammy@example.com,Gold,4548.0,2026-01-20,AR,5593780907.0,2025-07-31,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
130,TXN100043,24,,1,657.84,51.0,1,2026-02-01 08:11:01.545442,3668.25,8636118409,Technology,Electronics,657.84,512,Leslie,whitetammy@example.com,Gold,4548.0,2026-01-20,AR,5593780907.0,2025-07-31,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
131,TXN100043,8,,3,3704.13,51.0,1,2026-02-01 08:11:01.545442,3668.25,8636118409,Weight,Grocery,1234.71,746,Leslie,whitetammy@example.com,Gold,4548.0,2026-01-20,AR,5593780907.0,2025-07-31,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
132,TXN100044,7,1.0,2,281.16,24.0,4,2026-02-02 08:11:01.545498,1032.02,5353994566,Later,Grocery,140.58,481,Raymond,brittneymurphy@example.org,Bronze,2511.0,2026-01-29,AR,5784793728.0,2025-04-01,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
133,TXN100044,2,3.0,2,1878.68,24.0,4,2026-02-02 08:11:01.545498,1032.02,5353994566,Throughout,Beauty,939.34,289,Raymond,brittneymurphy@example.org,Bronze,2511.0,2026-01-29,AR,5784793728.0,2025-04-01,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Next Sale,2026-01-23,2026-02-09,23.25,ALL
134,TXN100044,25,4.0,3,3192.39,24.0,4,2026-02-02 08:11:01.545498,1032.02,5353994566,Money,Electronics,1064.13,60,Raymond,brittneymurphy@example.org,Bronze,2511.0,2026-01-29,AR,5784793728.0,2025-04-01,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
135,TXN100045,14,1.0,3,1932.0,35.0,1,2026-01-28 08:11:01.545555,2366.88,5930691583,Consider,Apparel,644.0,768,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
136,TXN100045,21,,3,5469.51,35.0,1,2026-01-28 08:11:01.545555,2366.88,5930691583,Draw,Apparel,1823.17,783,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
137,TXN100045,5,,4,4211.04,35.0,1,2026-01-28 08:11:01.545555,2366.88,5930691583,Least,Beauty,1052.76,290,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
138,TXN100045,13,,3,4879.11,35.0,1,2026-01-28 08:11:01.545555,2366.88,5930691583,Approach,Beauty,1626.37,739,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
139,TXN100045,11,,2,3800.66,35.0,1,2026-01-28 08:11:01.545555,2366.88,5930691583,Tough,Home,1900.33,315,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
140,TXN100046,21,,3,5469.51,103.0,1,2026-02-04 08:11:01.545608,4320.61,3427386570,Draw,Apparel,1823.17,783,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
141,TXN100046,14,,2,1288.0,103.0,1,2026-02-04 08:11:01.545608,4320.61,3427386570,Consider,Apparel,644.0,768,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
142,TXN100046,8,2.0,4,4938.84,103.0,1,2026-02-04 08:11:01.545608,4320.61,3427386570,Weight,Grocery,1234.71,746,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
143,TXN100046,6,1.0,2,2410.42,103.0,1,2026-02-04 08:11:01.545608,4320.61,3427386570,Daughter,Apparel,1205.21,475,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
144,TXN100047,23,1.0,2,2683.84,11.0,2,2026-01-29 08:11:01.545661,4639.2,4388417855,Process,Home,1341.92,399,Valerie,rachel35@example.net,Gold,4496.0,2025-12-11,REG,8215339509.0,2025-08-03,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
145,TXN100047,19,,4,4062.36,11.0,2,2026-01-29 08:11:01.545661,4639.2,4388417855,Security,Electronics,1015.59,941,Valerie,rachel35@example.net,Gold,4496.0,2025-12-11,REG,8215339509.0,2025-08-03,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
146,TXN100047,17,,3,2724.9,11.0,2,2026-01-29 08:11:01.545661,4639.2,4388417855,Ask,Home,908.3,72,Valerie,rachel35@example.net,Gold,4496.0,2025-12-11,REG,8215339509.0,2025-08-03,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
147,TXN100047,17,,1,908.3,11.0,2,2026-01-29 08:11:01.545661,4639.2,4388417855,Ask,Home,908.3,72,Valerie,rachel35@example.net,Gold,4496.0,2025-12-11,REG,8215339509.0,2025-08-03,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
148,TXN100047,22,,1,554.62,11.0,2,2026-01-29 08:11:01.545661,4639.2,4388417855,Raise,Beauty,554.62,207,Valerie,rachel35@example.net,Gold,4496.0,2025-12-11,REG,8215339509.0,2025-08-03,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
149,TXN100048,15,,1,240.46,62.0,1,2026-02-02 08:11:01.545714,2458.66,203122292,Tell,Home,240.46,357,Teresa,calderonann@example.org,Bronze,3991.0,2026-01-26,HS,3078894242.0,2024-07-04,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
150,TXN100049,25,,4,4256.52,48.0,4,2026-01-31 08:11:01.545786,110.56,1477435233,Money,Electronics,1064.13,60,Desiree,ncox@example.org,Bronze,4976.0,2025-12-27,HS,5285643423.0,2022-05-17,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
151,TXN100049,5,,3,3158.28,48.0,4,2026-01-31 08:11:01.545786,110.56,1477435233,Least,Beauty,1052.76,290,Desiree,ncox@example.org,Bronze,4976.0,2025-12-27,HS,5285643423.0,2022-05-17,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
152,TXN100049,6,1.0,2,2410.42,48.0,4,2026-01-31 08:11:01.545786,110.56,1477435233,Daughter,Apparel,1205.21,475,Desiree,ncox@example.org,Bronze,4976.0,2025-12-27,HS,5285643423.0,2022-05-17,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
153,TXN100049,4,,3,1318.08,48.0,4,2026-01-31 08:11:01.545786,110.56,1477435233,Offer,Beauty,439.36,835,Desiree,ncox@example.org,Bronze,4976.0,2025-12-27,HS,5285643423.0,2022-05-17,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
154,TXN100050,28,,3,5822.07,54.0,5,2026-01-28 08:11:01.545840,3513.3,4353141459,Loss,Apparel,1940.69,832,Justin,larry96@example.net,Silver,2056.0,2025-12-08,REG,5022290050.0,2023-12-05,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
155,TXN100051,24,,4,2631.36,19.0,1,2026-02-04 08:11:01.545913,1030.5,6226046392,Technology,Electronics,657.84,512,Alicia,catherine28@example.net,Silver,608.0,2025-12-08,AR,8753354458.0,2026-01-10,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
156,TXN100051,21,,1,1823.17,19.0,1,2026-02-04 08:11:01.545913,1030.5,6226046392,Draw,Apparel,1823.17,783,Alicia,catherine28@example.net,Silver,608.0,2025-12-08,AR,8753354458.0,2026-01-10,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
157,TXN100052,28,1.0,1,1940.69,95.0,4,2026-02-02 08:11:01.545968,1636.66,3486556393,Loss,Apparel,1940.69,832,Christopher,zachary01@example.net,Silver,954.0,2026-01-14,REG,2596760758.0,2021-11-03,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
158,TXN100052,9,2.0,4,1530.08,95.0,4,2026-02-02 08:11:01.545968,1636.66,3486556393,Little,Grocery,382.52,271,Christopher,zachary01@example.net,Silver,954.0,2026-01-14,REG,2596760758.0,2021-11-03,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
159,TXN100052,20,,3,351.18,95.0,4,2026-02-02 08:11:01.545968,1636.66,3486556393,Standard,Home,117.06,236,Christopher,zachary01@example.net,Silver,954.0,2026-01-14,REG,2596760758.0,2021-11-03,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
160,TXN100052,30,,2,3764.04,95.0,4,2026-02-02 08:11:01.545968,1636.66,3486556393,Send,Home,1882.02,876,Christopher,zachary01@example.net,Silver,954.0,2026-01-14,REG,2596760758.0,2021-11-03,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
161,TXN100052,13,1.0,4,6505.48,95.0,4,2026-02-02 08:11:01.545968,1636.66,3486556393,Approach,Beauty,1626.37,739,Christopher,zachary01@example.net,Silver,954.0,2026-01-14,REG,2596760758.0,2021-11-03,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
162,TXN100053,17,,4,3633.2,7.0,2,2026-02-03 08:11:01.546020,4807.82,2950239913,Ask,Home,908.3,72,Donna,silvabrendan@example.com,Bronze,3510.0,2025-12-22,HS,4704989788.0,2023-03-26,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
163,TXN100053,7,,4,562.32,7.0,2,2026-02-03 08:11:01.546020,4807.82,2950239913,Later,Grocery,140.58,481,Donna,silvabrendan@example.com,Bronze,3510.0,2025-12-22,HS,4704989788.0,2023-03-26,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
164,TXN100053,2,1.0,1,939.34,7.0,2,2026-02-03 08:11:01.546020,4807.82,2950239913,Throughout,Beauty,939.34,289,Donna,silvabrendan@example.com,Bronze,3510.0,2025-12-22,HS,4704989788.0,2023-03-26,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
165,TXN100053,27,,1,410.47,7.0,2,2026-02-03 08:11:01.546020,4807.82,2950239913,Ball,Grocery,410.47,34,Donna,silvabrendan@example.com,Bronze,3510.0,2025-12-22,HS,4704989788.0,2023-03-26,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
166,TXN100053,23,1.0,4,5367.68,7.0,2,2026-02-03 08:11:01.546020,4807.82,2950239913,Process,Home,1341.92,399,Donna,silvabrendan@example.com,Bronze,3510.0,2025-12-22,HS,4704989788.0,2023-03-26,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
167,TXN100054,6,,1,1205.21,76.0,4,2026-02-03 08:11:01.546074,433.01,6755235833,Daughter,Apparel,1205.21,475,Emma,dawn52@example.org,Gold,4433.0,2026-01-28,REG,1814523155.0,2025-05-28,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
168,TXN100054,10,,1,176.85,76.0,4,2026-02-03 08:11:01.546074,433.01,6755235833,Without,Beauty,176.85,721,Emma,dawn52@example.org,Gold,4433.0,2026-01-28,REG,1814523155.0,2025-05-28,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
169,TXN100054,9,,2,765.04,76.0,4,2026-02-03 08:11:01.546074,433.01,6755235833,Little,Grocery,382.52,271,Emma,dawn52@example.org,Gold,4433.0,2026-01-28,REG,1814523155.0,2025-05-28,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
170,TXN100054,11,1.0,3,5700.99,76.0,4,2026-02-03 08:11:01.546074,433.01,6755235833,Tough,Home,1900.33,315,Emma,dawn52@example.org,Gold,4433.0,2026-01-28,REG,1814523155.0,2025-05-28,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
171,TXN100054,24,,1,657.84,76.0,4,2026-02-03 08:11:01.546074,433.01,6755235833,Technology,Electronics,657.84,512,Emma,dawn52@example.org,Gold,4433.0,2026-01-28,REG,1814523155.0,2025-05-28,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
172,TXN100055,5,,3,3158.28,120.0,5,2026-02-04 08:11:01.546128,4462.41,4422436488,Least,Beauty,1052.76,290,Christina,leslie56@example.net,Silver,1060.0,2026-01-06,REG,9881879764.0,2022-09-04,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
173,TXN100056,28,,4,7762.76,79.0,5,2026-01-30 08:11:01.546181,501.72,6745012709,Loss,Apparel,1940.69,832,Jennifer,walkershannon@example.org,Bronze,3234.0,2026-01-20,HS,4238845635.0,2022-03-03,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
174,TXN100056,16,,1,1384.25,79.0,5,2026-01-30 08:11:01.546181,501.72,6745012709,Summer,Apparel,1384.25,898,Jennifer,walkershannon@example.org,Bronze,3234.0,2026-01-20,HS,4238845635.0,2022-03-03,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
175,TXN100056,22,2.0,1,554.62,79.0,5,2026-01-30 08:11:01.546181,501.72,6745012709,Raise,Beauty,554.62,207,Jennifer,walkershannon@example.org,Bronze,3234.0,2026-01-20,HS,4238845635.0,2022-03-03,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
176,TXN100057,24,,3,1973.52,119.0,3,2026-02-01 08:11:01.546233,1377.75,3547308104,Technology,Electronics,657.84,512,Amanda,perkinsgina@example.org,Silver,2565.0,2025-12-17,HS,2168182977.0,2023-09-16,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
177,TXN100057,7,,4,562.32,119.0,3,2026-02-01 08:11:01.546233,1377.75,3547308104,Later,Grocery,140.58,481,Amanda,perkinsgina@example.org,Silver,2565.0,2025-12-17,HS,2168182977.0,2023-09-16,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
178,TXN100058,2,,1,939.34,33.0,3,2026-01-28 08:11:01.546295,2039.35,9158779032,Throughout,Beauty,939.34,289,James,staylor@example.org,Silver,1734.0,2026-01-11,HS,4610147119.0,2023-04-15,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
179,TXN100058,14,4.0,3,1932.0,33.0,3,2026-01-28 08:11:01.546295,2039.35,9158779032,Consider,Apparel,644.0,768,James,staylor@example.org,Silver,1734.0,2026-01-11,HS,4610147119.0,2023-04-15,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
180,TXN100058,2,,4,3757.36,33.0,3,2026-01-28 08:11:01.546295,2039.35,9158779032,Throughout,Beauty,939.34,289,James,staylor@example.org,Silver,1734.0,2026-01-11,HS,4610147119.0,2023-04-15,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
181,TXN100059,8,,4,4938.84,40.0,1,2026-01-28 08:11:01.546349,4652.19,5221126767,Weight,Grocery,1234.71,746,Brittany,morrisonmark@example.com,Silver,4736.0,2026-01-20,REG,5564685175.0,2022-12-10,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
182,TXN100059,9,,4,1530.08,40.0,1,2026-01-28 08:11:01.546349,4652.19,5221126767,Little,Grocery,382.52,271,Brittany,morrisonmark@example.com,Silver,4736.0,2026-01-20,REG,5564685175.0,2022-12-10,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
183,TXN100059,4,1.0,2,878.72,40.0,1,2026-01-28 08:11:01.546349,4652.19,5221126767,Offer,Beauty,439.36,835,Brittany,morrisonmark@example.com,Silver,4736.0,2026-01-20,REG,5564685175.0,2022-12-10,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
184,TXN100060,22,,1,554.62,79.0,1,2026-02-01 08:11:01.546402,4992.43,9785512895,Raise,Beauty,554.62,207,Jennifer,walkershannon@example.org,Bronze,3234.0,2026-01-20,HS,4238845635.0,2022-03-03,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
